Rank,School Rank,School,Team,Solved,Penalty,Medal,Member1,Member2,Member3,Unofficial,Girl
329,,临沂大学,好耶,4,376,Honorable,于新凯,侯洪昌,玄程风,N,N
329,,四川师范大学,四川师范大学,4,380,Honorable,冷杰师,谢承洋,陈志强,N,N
331,162,山东财经大学,里在赣神魔,4,381,Honorable,李晓,马金鹏,黄越,N,N
332,,西南科技大学,一个写代码的怎么可能懂队名,4,382,Honorable,付柯翰,张家睿,李一,N,N
333,,国防科技大学,交流电,4,384,Honorable,唐集轩,李昊朋,鞠翔宇,N,N
334,,北京师范大学,奥利奥利奥,4,387,Honorable,卢致远,王亚菁,郭轩宇,N,N
335,163,天津大学仁爱学院,蜡笔小心,4,388,Honorable,张雨,王耀,薛丽莎,N,N
336,,江西财经大学,Want Coffee,4,388,Honorable,吴浩邦,周子沛,梁云钦,N,N
337,,中原工学院,烧魔芋,4,389,Honorable,刘海铭,张萌,王强强,N,N
338,,宁波大学,阿这,4,389,Honorable,徐孟杰,王牧原,金乔俐,N,N
338,,绍兴文理学院元培学院,轻罗小扇扑流萤,4,390,Honorable,杨衡锐,王韬略,金胜杰,N,N
340,,北华大学,一诺作谶言,4,391,Honorable,林鸿鑫,董诗楠,陈曜煌,N,N
340,164,郑州轻工业大学,针不戳,4,395,Honorable,刘广城,刘龙辉,温锦鹏,N,N
342,,中国矿业大学,可持久化打铁,4,397,Honorable,刘文涛,李佳泽,黄志伟,N,N
342,165,深圳大学,空指针,4,398,Honorable,尹玮璐,费楚雯,陈希哲,N,N
344,,福建农林大学,FFF的艾希艾姆,4,398,Honorable,兰宇平,郑勇,黄妃妃,N,N
345,,山东大学,签到万岁,4,401,Honorable,何宇川,闫旭,陈胜杰,N,N
346,166,北京师范大学,恰饭六队,4,405,Honorable,徐悦萱,赵子豪,陈婉妍,N,N
346,166,郑州大学,我是谁我在哪我在干嘛,4,408,Honorable,凌鑫,毕宇豪,赵龙宇,N,N
348,,西南民族大学,不想打铁呜呜呜,4,409,Honorable,陈晓露,韩雅琪,黄颖颖,N,N
349,168,山东工商学院,不讲武德,4,414,Honorable,刘力源,卫宇飞,鲍庆浩,N,N
349,168,湖南警察学院,黑盾组,4,414,Honorable,刘彦君,唐宇群,蒋磊,N,N
351,,四川农业大学,超算打表,4,414,Honorable,张李政,徐超,符林,N,N
352,170,湖南人文科技学院,妈妈，我做到了！,4,415,Honorable,刘俊,张克胜,莫勤键,N,N
353,,东北林业大学,水题不要wa,4,418,Honorable,宋世洋,廉竣为,聂志宇,N,N
354,171,新疆大学,给我们个牌子好不好,4,418,Honorable,李佳胜,胡浩,邹炎均,N,N
355,172,广东财经大学,icpc题解发放机,4,422,Honorable,刘恒利,张文俊,梁土洮,N,N
356,,惠州学院,王德发,4,422,Honorable,李国豪,林贤涛,赵煜潘,N,N
357,,西安邮电大学,我只能说懂的都懂,4,423,Honorable,王佳晟,王嘉男,高浩玉,N,N
358,,南京航空航天大学,带花树儿,4,426,Honorable,刘凌云,李斯祺,陈卓正,N,N
359,,广州大学华软软件学院,小邪神飞踢,4,431,Honorable,林建华,梁导懿,黄海鑫,N,N
359,,福州大学,我的模板里没有这个,4,432,Honorable,林子骏,林章鹏,林鸿,N,N
361,173,中国地质大学（武汉）,鲁磨路388号,4,433,Honorable,吴桥,姚子隆,熊雨晴,N,N
362,,四川大学,咩谷米,4,434,Honorable,宋明清,张桐,赵海宇,N,N
363,,东南大学,一拳一个AC怪,4,434,Honorable,夏汉宁,李广润,王薪恺,N,N
363,174,浙江财经大学,日出入安穷,4,435,Honorable,吴祥龙,朱芳菲,池润拓,N,N
365,175,华南农业大学,队友不让我写代码,4,440,Honorable,周俊尧,许智友,黄俊鸿,N,N
366,,北京联合大学,队名不立flag,4,442,Honorable,吴德盛,李梦哲,王翊伟,N,N
366,,湖南大学,星火,4,442,Honorable,孙浩然,林永康,秦灿,N,N
368,176,南京邮电大学通达学院,男酮们的三排猎WA日记,4,446,Honorable,代国豪,李沐阳,王杭程,N,N
368,176,浙江财经大学,虹光,4,446,Honorable,劳佳鸿,陈嘉俊,陈自然,N,N
370,,宁波工程学院,zyy腿长一米八,4,446,Honorable,倪泉乐,胡浩楠,郑云跃,N,N
371,,东北大学,过题机器人,4,447,Honorable,汪鑫,潘康华,黄伟韬,N,N
372,,香港中文大学,Bug Sniper,4,448,Honorable,,,,N,N
373,178,成都东软学院,铜牌守门员,4,449,Honorable,徐海川,李祥龙,林泽业,N,N
374,,南昌大学,好想变有钱,4,453,Honorable,王佳,程心媛,魏国廷,N,N
375,,四川农业大学,没有想法,4,457,Honorable,谢荣彬,饶健坤,黄立,N,N
375,179,徐州工程学院,三人演义,4,458,Honorable,匡奕,张恒,张锋,N,N
377,,兰州大学,很兰的啦,4,460,Honorable,徐世龙,李恩熠,钟重驹,N,N
377,,中南林业科技大学,0hn0,4,460,Honorable,刘佶昆,孙章循,高祁,N,N
379,,湘潭大学,宇宝,4,462,Honorable,章泽宇,符浩,费高冰,N,N
380,,金陵科技学院,王尽欢牛逼,4,463,Honorable,殷俊杰,王尽欢,黄文彬,N,N
381,180,陕西师范大学,飞天AC神教,4,471,Honorable,孙焰明,段帅,程斐然,N,N
381,,桂林电子科技大学,这题必能a,4,473,Honorable,吴希贤,覃其洲,陈丹阳,N,N
383,181,湖州师范学院,打铁高手,4,477,Honorable,缪岱烨,薛伟豪,顾诤添,N,N
384,,青岛科技大学,重新做人,4,479,Honorable,安霖久泰,李昊,高禹阳,N,N
384,182,兰州大学,拿铁,4,480,Honorable,丁垒,马龙辉,鲁叶木,N,N
386,183,台州学院,来一碗AC,4,481,Honorable,叶丹薇,徐秋雅,曾欢,N,N
387,184,鲁东大学,快泺源泉,4,484,Honorable,侯祥文,周明跃,武远博,N,N
388,185,福建工程学院,猫猫不流泪,4,489,Honorable,卢芃,苏泳,郭嘉晟,N,N
389,,长春工业大学,三杯鸡,4,491,Honorable,于政文,李昊霖,黄志鹏,N,N
389,,西南科技大学,钢铁侠,4,492,Honorable,胡鸿皓,谭鸿,邓艾森,N,N
391,,南通大学,祺玉老师就是强,4,494,Honorable,李玉凡,缪祺,陈志强,N,N
392,,哈尔滨理工大学荣成学院,旺仔NB,4,495,Honorable,章添舒,缪泽洋,翟士衡,N,N
392,,山东师范大学,没有队名,4,498,Honorable,商累浩,姬彬荃,王玉莹,N,N
392,,曲阜师范大学,发生什么事了,4,500,Honorable,时健,王昊,雒东月,N,N
395,,西安邮电大学,三个臭皮匠,4,501,Honorable,刘珅池,王睿笙,韩中定,N,N
395,,华北科技学院,科学技术,4,502,Honorable,纪明鑫,胡佳丽,董奥琪,N,N
397,186,哈尔滨理工大学,哈理工4队,4,502,Honorable,刘思硕,张腾飞,贺思语,N,N
398,,河海大学,肉蛋葱鸡,4,504,Honorable,张时钊,栾昊霖,陈奕涵,N,N
399,187,东华理工大学,再过十年,4,509,Honorable,潘孙发,王奕涵,蓝旺,N,N
400,,山东工商学院,我大意了啊,4,519,Honorable,周鑫,曹一诺,郭茂通,N,N
401,188,华南理工大学广州学院,华广毫不费力,4,520,Honorable,赖俊杰,陈一恺,陈睿然,N,N
401,,浙江科技学院,我们又来爆零了,4,521,Honorable,丁佳娜,朱昱臻,葛伟杰,N,N
403,,武汉纺织大学,朱庇特,4,525,Honorable,吴聪睿,苟先昱,陈宇,N,N
403,,广州大学,楼下好兄弟,4,531,Honorable,李中杰,林国旺,汤广桉,N,N
405,189,西南民族大学,秋梨膏,4,534,Honorable,刘源,李汝博,邓怀涛,N,N
406,190,烟台大学,满船清梦压星河,4,537,Honorable,刘志涵,孙立昊,徐波,N,N
407,,温州大学,温大七队,4,541,Honorable,冯小龙,杨思俊,熊哲皓,N,N
408,191,浙江育英职业技术学院,一发就A,4,546,Honorable,夏杰,郑明辉,项方晓,N,N
409,,北方工业大学,出仕,4,546,Honorable,史岩,檀英杰,黄超,N,N
410,,西南民族大学,炼铁成金,4,550,Honorable,卿旺,李锐,陆茜,N,N
411,,江西财经大学,今日比赛暂停,4,552,Honorable,倪超骏,李一,蔡建怿,N,N
412,,河南理工大学,划水小分队,4,558,Honorable,张宁华,彭曾,陈鹏,N,N
412,,南京工业大学,说你对你就对,4,561,Honorable,周国庆,王伯元,高海亮,N,N
414,192,中南民族大学,edc,4,564,Honorable,朱庆瀛,杨明鑫,白祥,N,N
415,,南京信息工程大学,天官赐福,4,569,Honorable,邹佳云,金舒文,马钟蕙,N,N
416,,安徽大学,前进三,4,573,Honorable,张子谦,李哲楷,王橹桥,N,N
417,,中国海洋大学,已经WA了十发了可以再来一发吗,4,584,Honorable,何相龙,李智杰,解正源,N,N
418,193,徐州工程学院,夜光,4,587,Honorable,刘通,夏旭,张祥,N,N
419,,成都理工大学,貌似很队,4,601,Honorable,刘定祥,肖毅,闫学城,N,N
420,,东北大学,素质教育漏网之鱼,4,612,Honorable,仝竞奇,张国标,杜洋,N,N
421,,天津大学仁爱学院,我想吃颗辣椒,4,613,Honorable,孙苏哲,段瑞鑫,袁鹏辉,N,N
422,,中南林业科技大学,这题不好说,4,617,Honorable,刘代民,罗衡,聂焱,N,N
423,194,中南民族大学,接化发,4,633,Honorable,曾文杰,樊昕,王翔,N,N
424,,国防科技大学,二带一,4,642,Honorable,周彧,徐圣翔,李梓雄,N,N
425,,东华理工大学,芭芭拉冲呀,4,642,Honorable,朱万兴,李荣,王显诚,N,N
426,,曲阜师范大学,有备而来,4,655,Honorable,王一凡,续文静,陈思源,N,N
427,195,重庆邮电大学,取不来,4,665,Honorable,封昊杰,朱浩宇,辜飞云,N,N
427,,盐城工学院,这个队名怎么样,4,679,Honorable,张天伟,胡远韬,黄宇健,N,N
429,,长春理工大学,爪巴 爪巴,4,692,Honorable,竺驰峰,高骋,魏龙飞,N,N
430,,山东大学（威海）,不讲码德,4,696,Honorable,展超,郗浩宇,马坤,N,N
431,,河南农业大学,叮叮叮,4,702,Honorable,刘泽钰,宋勇胜,郑勇飞,N,N
432,196,哈尔滨工程大学,传统功夫,4,720,Honorable,张宇驰,朱敬涵,牛庆洋,N,N
433,,温州大学,温大八队,4,753,Honorable,俞亮,蔡逸风,黄文湖,N,N
434,,陕西师范大学,acm吃瓜群众,4,765,Honorable,刘国伟,张静妍,王洁琪,N,N
435,,青岛科技大学,陈张胡,4,785,Honorable,张宝文,胡金泽,陈德山,N,N
436,,湖南警察学院,突突对,4,792,Honorable,何喜,谢琪名,钟宇娟,N,N
437,,浙江育英职业技术学院,育英二队,4,817,Honorable,夏炫,应佳伟,徐航,N,N
438,,南京工业大学,246三硝基甲苯,4,892,Honorable,宣伟康,杨一,顾喜龙,N,N
439,,潍坊学院,有备而来,4,922,Honorable,王一凡,续文静,陈思源,N,N
440,,浙江工商大学,WA的一下，很快啊,4,1312,Honorable,何天益,徐鑫,汤英杰,N,N
441,,浙江万里学院,我好快乐,3,94,Honorable,倪珂,张李彬,王剑,N,N
442,,成都东软学院,你们没吃饭吗？,3,134,Honorable,康嘉伟,张末,文健,N,N
443,197,浙江财经大学,不畏浮云遮望眼,3,163,Honorable,刘宇诺,张维康,朱新宇,N,N
444,,鲁东大学,不讲武德,3,179,Honorable,刘力源,卫宇飞,鲍庆浩,N,N
445,,安徽财经大学,打完这局峡谷见,3,182,Honorable,张亚伟,王盼荣,邓银莹,N,N
446,198,北京联合大学,三个火枪手,3,182,Honorable,于富鑫,牟圣豪,罗超市,N,N
447,,太原理工大学,出题人是不讲题的,3,185,Honorable,朱思霖,米哲灏,郭雨帆,N,N
448,,山东女子学院,考完英语来签到,3,197,Honorable,张硕,朱晓彤,王振东,N,N
449,,陕西科技大学,全局变量,3,213,Honorable,张席,张恩哲,方玟萱,N,N
450,,浙江金融职业学院,乘风破浪,3,239,Honorable,何思妤,包以琳,胡赠军,N,N
450,,信息工程大学,名字贼难起,3,253,Honorable,刘世博,董海腾,黄啟堃,N,N
452,,湖南中医药大学,想去济南看泉,3,257,Honorable,廖世兴,彭俭,欧阳亨杰,N,N
453,199,广州中医药大学,误矣，汝之策,3,263,Honorable,吴勋宇,杨超华,沈桐,N,N
454,200,武汉商学院,十七行代码,3,285,Honorable,吕雄建,吴嘉飞,桑子瑞,N,N
455,201,杭州师范大学,第一wa都抢不到,3,291,Honorable,吴陈宇,张枨,陈柯涛,N,N
456,,成都理工大学,期末不挂科,3,292,Honorable,刘磊,涂春雨,税正菲,N,N
457,,郑州轻工业大学,晴王,3,301,Honorable,张永林,胡玉康,魏志文,N,N
457,202,湖南工业大学,强强琪一串三,3,302,Honorable,刘婷琪,刘盛,谷梦龙,N,N
459,,湖南工业大学,12138,3,311,Honorable,沃寒旭,王安康,陈绍泉,N,N
460,203,四川师范大学,这么小声还想开军舰！,3,312,Honorable,王泆棣,罗杨阳,范忠仁,N,N
461,,临沂大学,柠檬树,3,321,Honorable,丁梦娇,徐睿,高天,N,N
462,,南昌理工学院,白给,3,334,Honorable,刘军,李加煌,杨意飞,N,N
462,,河南理工大学,松果糖豆闪电鞭,3,342,Honorable,付鹏鹏,杜皓轩,汪子涵,N,N
462,,成都东软学院,最佳怪人,3,356,Honorable,但斯琴,吴沛岭,武晓飞,N,N
465,,闽江学院,我一看，啪的一下就AC了,3,395,Honorable,张婷,林国荣,林芳芳,N,N
466,,南昌大学,雏鹰小组,3,399,Honorable,刘浩然,应伟军,欧阳真真,N,N
467,204,浙江中医药大学,闪耀之星,3,406,Honorable,曾瑞涪,胡清霞,陈胜源,N,N
468,205,陕西科技大学,我都行,3,415,Honorable,安泽涛,左健雄,李振宇,N,N
469,206,长安大学,自动WA机,3,426,Honorable,夏强,李家栋,程鹏,N,N
470,,南阳师范学院,请宁们不要划水了好吗？,3,432,Honorable,吴键辉,李响,赵汝源,N,N
471,,太原理工大学,东方六爻,3,461,Honorable,卫岩杰,王天宇,盛光彪,N,N
472,207,武汉商学院,什么都,3,465,Honorable,丰霜,华文彬,尹诗航,N,N
473,,上海海事大学,海事动物园,3,513,Honorable,孙思进,王鹏飞,龚鹤洋,N,N
474,,北京化工大学,打代码不是有手就行吗？,3,526,Honorable,凡西平,孙嘉陆,李佩峰,N,N
475,,湖南警察学院,湖南警察学院三队,3,756,Honorable,刘伊果,钟俊一,陶涛,N,N
476,,烟台大学,逃跑的太阳,3,1021,Honorable,李庆瑞,王宇航,高松辰,N,N
477,,东北师范大学,玛卡巴卡快打卡,2,66,Honorable,刘彤,吴保森,吴柏辉,N,N
478,,菏泽学院,河岸,2,107,Honorable,冯世新,国曙光,李洪亮,N,N
479,208,枣庄学院,做题五分钟，干饭五小时,2,141,Honorable,侯宇泽,李洪瑞,李浩,N,N
480,,鲁东大学,黑化肥发黑，灰化肥发灰,2,142,Honorable,李士濮,杨静远,郭硕千,N,N
481,209,安徽财经大学,破晓,2,153,Honorable,刘璇,梁斌,马后华,N,N
482,,沈阳师范大学,打铁打铁还是打铁,2,183,Honorable,唐福龙,孙泽华,黄培松,N,N
483,210,枣庄学院,一人潜水摸鱼,2,203,Honorable,李莎,王超超,邓涵,N,N
484,,北京化工大学,什么都队,2,223,Honorable,冯凌云,潘帅,袁凯,N,N
485,,安徽财经大学,提交什么都队,2,257,Honorable,凌毅,孙明朗,陈鸿垚,N,N
486,,南昌理工学院,怎么总是WA,2,263,Honorable,李运祥,罗浩,郭志坤,N,N
487,,南京工业大学,无限AC,2,284,Honorable,刘文婷,王凌宇,霍嘉治,N,N
488,,山东女子学院,签完到区看天书,2,319,Honorable,刘馨然,吕雅轩,王星,N,N
489,211,武汉科技大学,黑洞,2,465,Honorable,余鹏程,徐思群,葛济维,N,N
490,212,北京石油化工学院,啊吧啊吧,1,29,Honorable,,,,N,N
491,,枣庄学院,9197,1,33,Honorable,李元冉,王云飞,马栋,N,N
492,213,华东交通大学,弟弟们，冲呀,1,37,Honorable,舒润泽,金子路,黄皓轩,N,N
493,214,武汉商学院,芜湖航线,1,50,Honorable,刘宇卓,周鼎祺,马锦琪,N,N
494,,华南理工大学广州学院,华广必过队,1,58,Honorable,杨千旺,杨金龙,陈柳滨,N,N
495,,南京晓庄学院,干饭小分队,1,64,Honorable,洪湘雪,袁楚怡,郑雅玲,N,N
496,,山东财经大学,不知道对不队,1,134,Honorable,王深博,翟杰城,鲁兆成,N,N
